EXTRA,DATA_TYPE,COLUMN_KEY,TABLE_NAME,COLUMN_NAME,COLUMN_TYPE,IS_NULLABLE,IS_GENERATED,TABLE_SCHEMA,PRIVILEGES,NUMERIC_SCALE,TABLE_CATALOG,COLLATION_NAME,COLUMN_COMMENT,COLUMN_DEFAULT,ORDINAL_POSITION,NUMERIC_PRECISION,CHARACTER_SET_NAME,DATETIME_PRECISION,GENERATION_EXPRESSION,CHARACTER_OCTET_LENGTH,CHARACTER_MAXIMUM_LENGTH
NO,<blank>,name,<blank>,varchar(100),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,300,100
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,<blank>,<blank>,<blank>,mobile,3,admission_enquiry1,<blank>,<blank>
NO,<blank>,email,<blank>,varchar(100),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,4,300,100
NO,<blank>,city,<blank>,varchar(20),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,5,60,20
NO,<blank>,course,<blank>,varchar(500),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,6,1500,500
NO,<blank>,cet_marks,<blank>,varchar(100),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,7,300,100
NO,<blank>,pcm_marks,<blank>,varchar(100),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,8,300,100
NO,<blank>,aggregrade,<blank>,varchar(100),varchar,admission_enquiry1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,9,300,100
def,0,NEVER,<blank>,NO,10,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,int(11),int,auto_increment,<blank>,<blank>,id,1,view_count,PRI,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(50),bigint,<blank>,<blank>,<blank>,count,2,view_count,<blank>,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,drives,PRI,<blank>
drives,2,<blank>,<blank>,NEVER,YES,<blank>,"select,insert,update,references",<blank>,<blank>,<blank>,<blank>,date,date,date,<blank>,<blank>,<blank>,def,u206194013_ICOER02MAR20,NULL,<blank>
NEVER,varchar,<blank>,<blank>,name,varchar(200),def,3,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,600,200
NEVER,varchar,<blank>,<blank>,description,varchar(5000),def,4,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,15000,5000
NEVER,varchar,<blank>,<blank>,contents_of_workshop,varchar(5000),def,5,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,15000,5000
NEVER,varchar,<blank>,<blank>,starttime,varchar(10),def,6,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,30,10
NEVER,varchar,<blank>,<blank>,endtime,varchar(10),def,7,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,30,10
NEVER,varchar,<blank>,<blank>,department,varchar(50),def,8,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,150,50
NEVER,varchar,<blank>,<blank>,location,varchar(100),def,9,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,300,100
NEVER,varchar,<blank>,<blank>,city,varchar(500),def,10,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,1500,500
NEVER,varchar,<blank>,<blank>,event_report,varchar(5000),def,11,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",drives,utf8,<blank>,YES,15000,5000
12,3,<blank>,<blank>,NEVER,YES,u206194013_ICOER02MAR20,drives,<blank>,<blank>,<blank>,<blank>,is_completed,tinyint(1),tinyint,<blank>,"select,insert,update,references",<blank>,0,def,0,<blank>
13,3,<blank>,<blank>,NEVER,NO,u206194013_ICOER02MAR20,drives,<blank>,<blank>,<blank>,<blank>,active_status,tinyint(1),tinyint,<blank>,"select,insert,update,references",<blank>,0,def,1,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,drive_registration,PRI,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,<blank>,<blank>,<blank>,event_id,2,drive_registration,<blank>,<blank>
NO,<blank>,name,<blank>,varchar(200),varchar,drive_registration,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,600,200
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,<blank>,<blank>,<blank>,mobile,4,drive_registration,<blank>,<blank>
NO,<blank>,email,<blank>,varchar(200),varchar,drive_registration,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,5,600,200
NO,<blank>,city,<blank>,varchar(100),varchar,drive_registration,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,6,300,100
NO,<blank>,country,<blank>,varchar(100),varchar,drive_registration,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,7,300,100
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,student_verification,PRI,<blank>
NO,<blank>,name,<blank>,varchar(500),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,2,500,500
NO,<blank>,institute,<blank>,varchar(200),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,3,200,200
NO,<blank>,course,<blank>,varchar(200),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,4,200,200
NO,<blank>,specification,<blank>,varchar(500),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,5,500,500
NO,<blank>,department,<blank>,varchar(200),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,6,200,200
NO,<blank>,year,<blank>,varchar(4),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,7,4,4
NO,<blank>,agency,<blank>,varchar(500),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,8,500,500
NO,<blank>,roll_number,<blank>,varchar(100),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,9,100,100
NO,<blank>,email,<blank>,varchar(200),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,10,200,200
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,<blank>,<blank>,<blank>,phone,11,student_verification,<blank>,<blank>
NO,<blank>,purpose,<blank>,varchar(500),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,12,500,500
NO,<blank>,file,<blank>,varchar(300),varchar,student_verification,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,13,300,300
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,enquiry_entries,PRI,<blank>
NO,<blank>,name,<blank>,varchar(500),varchar,enquiry_entries,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,1500,500
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,<blank>,<blank>,<blank>,mobile,3,enquiry_entries,<blank>,<blank>
NO,<blank>,email,<blank>,varchar(100),varchar,enquiry_entries,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,4,300,100
NO,<blank>,city,<blank>,varchar(100),varchar,enquiry_entries,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,5,300,100
NO,<blank>,country,<blank>,varchar(100),varchar,enquiry_entries,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,6,300,100
NO,<blank>,message,<blank>,varchar(1000),varchar,enquiry_entries,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,7,3000,1000
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,event_photos,PRI,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,<blank>,<blank>,<blank>,event_id,2,event_photos,<blank>,<blank>
NO,<blank>,name,<blank>,varchar(500),varchar,event_photos,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,3,500,500
NO,<blank>,path,<blank>,varchar(1000),varchar,event_photos,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,4,1000,1000
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,extra_curricular_activities,PRI,<blank>
NO,<blank>,name,<blank>,varchar(500),varchar,extra_curricular_activities,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,1500,500
NO,<blank>,date,<blank>,varchar(50),varchar,extra_curricular_activities,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,150,50
NO,<blank>,image,<blank>,varchar(1000),varchar,extra_curricular_activities,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,4,3000,1000
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(11),bigint,auto_increment,<blank>,<blank>,id,1,otheractivities,PRI,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(11),bigint,<blank>,<blank>,<blank>,faculty_id,2,otheractivities,<blank>,<blank>
NO,<blank>,title,<blank>,varchar(2000),varchar,otheractivities,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,3,2000,2000
NO,<blank>,details,<blank>,varchar(2000),varchar,otheractivities,def,<blank>,<blank>,"select,insert,update,references",<blank>,latin1_swedish_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,latin1,NEVER,4,2000,2000
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,department_wise_faculty_info,PRI,<blank>
NO,<blank>,department,<blank>,varchar(100),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,300,100
NO,<blank>,position,<blank>,varchar(50),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,150,50
NO,<blank>,digree,<blank>,varchar(10),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,4,30,10
NO,<blank>,name,<blank>,varchar(200),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,5,600,200
NO,<blank>,designation,<blank>,varchar(200),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,6,600,200
NO,<blank>,qualification,<blank>,varchar(200),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,7,600,200
NEVER,varchar,<blank>,<blank>,teaching_experience,varchar(200),def,8,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",department_wise_faculty_info,utf8,<blank>,YES,600,200
NEVER,varchar,<blank>,<blank>,mail_id,varchar(200),def,9,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",department_wise_faculty_info,utf8,<blank>,YES,600,200
NEVER,varchar,<blank>,<blank>,industry_experience,varchar(200),def,10,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",department_wise_faculty_info,utf8,<blank>,YES,600,200
NO,<blank>,image_url,<blank>,varchar(1000),varchar,department_wise_faculty_info,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,11,3000,1000
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,department_wise_faculty_info1,PRI,<blank>
NO,<blank>,department,<blank>,varchar(100),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,300,100
NO,<blank>,position,<blank>,varchar(50),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,150,50
NO,<blank>,digree,<blank>,varchar(10),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,4,30,10
NO,<blank>,name,<blank>,varchar(200),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,5,600,200
NO,<blank>,designation,<blank>,varchar(200),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,6,600,200
NO,<blank>,qualification,<blank>,varchar(200),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,7,600,200
NEVER,varchar,<blank>,<blank>,teaching_experience,varchar(200),def,8,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",department_wise_faculty_info1,utf8,<blank>,YES,600,200
NEVER,varchar,<blank>,<blank>,mail_id,varchar(200),def,9,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",department_wise_faculty_info1,utf8,<blank>,YES,600,200
NEVER,varchar,<blank>,<blank>,industry_experience,varchar(200),def,10,<blank>,<blank>,u206194013_ICOER02MAR20,<blank>,utf8_unicode_ci,<blank>,NULL,"select,insert,update,references",department_wise_faculty_info1,utf8,<blank>,YES,600,200
NO,<blank>,image_url,<blank>,varchar(1000),varchar,department_wise_faculty_info1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,11,3000,1000
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,news_ticker1,PRI,<blank>
NO,<blank>,name,<blank>,varchar(5000),varchar,news_ticker1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,15000,5000
NO,<blank>,description,<blank>,varchar(10000),varchar,news_ticker1,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,30000,10000
4,3,<blank>,<blank>,NEVER,NO,u206194013_ICOER02MAR20,news_ticker1,<blank>,<blank>,<blank>,<blank>,active_status,tinyint(1),tinyint,<blank>,"select,insert,update,references",<blank>,0,def,1,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,news_ticker,PRI,<blank>
NO,<blank>,name,<blank>,varchar(5000),varchar,news_ticker,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,15000,5000
NO,<blank>,description,<blank>,varchar(10000),varchar,news_ticker,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,30000,10000
4,3,<blank>,<blank>,NEVER,NO,u206194013_ICOER02MAR20,news_ticker,<blank>,<blank>,<blank>,<blank>,active_status,tinyint(1),tinyint,<blank>,"select,insert,update,references",<blank>,0,def,1,<blank>
def,0,NEVER,<blank>,NO,19,"select,insert,update,references",u206194013_ICOER02MAR20,<blank>,<blank>,<blank>,<blank>,bigint(20),bigint,auto_increment,<blank>,<blank>,id,1,departmental_head_emails,PRI,<blank>
NO,<blank>,name,<blank>,varchar(500),varchar,departmental_head_emails,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,2,1500,500
NO,<blank>,role,<blank>,varchar(500),varchar,departmental_head_emails,def,<blank>,<blank>,"select,insert,update,references",<blank>,utf8_unicode_ci,<blank>,<blank>,<blank>,u206194013_ICOER02MAR20,utf8,NEVER,3,1500,500
